"codnivel1","codnivel2","codnivel3","codnivel4","codnivel5","codassunto","descassunto"
9633,9634,9648,9652,NULL,9652,"OMISSÃO DE SOCORRO (ART. 135)"
9633,9634,9648,9654,NULL,9654,"PERIGO DE CONTÁGIO VENÉREO"
9633,9634,9648,14691,NULL,14691,"CONDICIONAMENTO DE ATENDIMENTO MÉDICO HOSPITALAR EMERGENCIAL (ART. 135-A)"
9633,9634,9648,15310,NULL,15310,"MAUS TRATOS (ART. 136)"
9633,9634,9648,NULL,NULL,9648,"PERICLITAÇÃO DA VIDA E DA SAÚDE"
9633,9634,9653,NULL,NULL,9653,"RIXA (ART. 137)"
9633,9634,9655,9656,NULL,9656,"CALÚNIA"
9633,9634,9655,9657,NULL,9657,"DIFAMAÇÃO"
9633,9634,9655,9658,12545,12545,"SIMPLES"
9633,9634,9655,9658,12546,12546,"REAL"
9633,9634,9655,9658,12547,12547,"PRECONCEITUOSA"
9633,9634,9655,9658,12547,14108,"(FATO ATÉ 10/01/2023) ANÁLOGO À INJÚRIA PRECONCEITUOSA EM RAZÃO DE RAÇA"
9633,9634,9655,9658,12547,14109,"(FATO ATÉ 10/0/2023) ANÁLOGO À INJÚRIA PRECONCEITUOSA EM RAZÃO DE ORIGEM"
9633,9634,9655,9658,12547,14110,"(FATO ATÉ 10/01/2023) ANÁLOGO À INJÚRIA PRECONCEITUOSA EM RAZÃO DE ETNIA"
9633,9634,9655,9658,12547,14111,"(FATO ATÉ 10/01/2023) ANÁLOGO À INJÚRIA PRECONCEITUOSA EM RAZÃO DE COR"
9633,9634,9655,9658,12547,14112,"CONDIÇÃO DE PESSOA  IDOSA"
9633,9634,9655,9658,12547,14113,"CONDIÇÃO DE PESSOA PORTADORA DE DEFICIÊNCIA"
9633,9634,9655,9658,12547,14114,"(FATO ATÉ 10/01/2023) ANÁLOGO À INJÚRIA PRECONCEITUOSA EM RAZÃO DE ORIENTAÇÃO SEXUAL"
9633,9634,9655,9658,12547,14115,"(FATO ATÉ 10/01/2023) ANÁLOGO À INJÚRIA PRECONCEITUOSA EM RAZÃO DE IDENTIDADE DE GÊNERO"
9633,9634,9655,9658,12547,15133,"RELIGIÃO"
9633,9634,9655,9658,NULL,9658,"INJÚRIA"
9633,9634,9655,NULL,NULL,9655,"CONTRA A HONRA"
9633,9634,9659,9660,NULL,9660,"CONSTRANGIMENTO ILEGAL (ART. 146)"
9633,9634,9659,9661,NULL,9661,"AMEAÇA (ART. 147)"
9633,9634,9659,9662,NULL,9662,"SEQÜESTRO E CÁRCERE PRIVADO (ART. 148)"
9633,9634,9659,9663,NULL,9663,"REDUÇÃO A CONDIÇÃO ANÁLOGA À DE ESCRAVO (ART. 149)"
9633,9634,9659,14686,NULL,14686,"PERSEGUIÇÃO (ART. 147-A)"
9633,9634,9659,14944,NULL,14944,"ANÁLOGO À VIOLÊNCIA PSICOLÓGICA CONTRA A MULHER"
9633,9634,9659,NULL,NULL,9659,"CONTRA A LIBERDADE PESSOAL"
9633,9634,9664,9665,NULL,9665,"VIOLAÇÃO DE DOMICÍLIO (ART. 150)"
9633,9634,9664,NULL,NULL,9664,"CONTRA A INVIOLABILIDADE DE DOMICÍLIO"
9633,9634,9666,9667,NULL,9667,"VIOLAÇÃO DE CORRESPONDÊNCIA (ART. 151, CAPUT)"
9633,9634,9666,9668,NULL,9668,"SONEGAÇÃO OU DESTRUIÇÃO DE CORRESPONDÊNCIA (ART. 151, § 1º, I)"
9633,9634,9666,9669,NULL,9669,"VIOLAÇÃO DE COMUNICAÇÃO TELEGRÁFICA, RADIOELÉTRICA OU TELEFÔNICA (ART. 151, § 1º, II, III E IV)"
9633,9634,9666,9670,NULL,9670,"VIOLAÇÃO DE CORRESPONDÊNCIA COMERCIAL (ART. 152)"
9633,9634,9666,NULL,NULL,9666,"CONTRA A INVIOLABILIDADE DE CORRESPONDÊNCIA"
9633,9634,9671,9672,NULL,9672,"DIVULGAÇÃO DE SEGREDO (ART. 153)"
9633,9634,9671,9673,NULL,9673,"VIOLAÇÃO DO SEGREDO PROFISSIONAL (ART. 154)"
9633,9634,9671,NULL,NULL,9671,"CONTRA A INVIOLABILIDADE DE SEGREDO"
9633,9634,9674,9675,NULL,9675,"FURTO (ART. 155)"
9633,9634,9674,9676,NULL,9676,"FURTO QUALIFICADO (ART. 155, § 4O.)"
9633,9634,9674,9677,NULL,9677,"FURTO DE COISA COMUM (ART. 156)"
9633,9634,9674,9678,NULL,9678,"ROUBO (ART. 157)"
9633,9634,9674,9679,NULL,9679,"EXTORSÃO (ART. 158)"
9633,9634,9674,9680,NULL,9680,"EXTORSÃO MEDIANTE SEQÜESTRO (ART. 159)"
9633,9634,9674,9681,NULL,9681,"EXTORSÃO INDIRETA (ART. 160)"
9633,9634,9674,9682,NULL,9682,"ALTERAÇÃO DE LIMITES (ART. 161, CAPUT)"
9633,9634,9674,9683,NULL,9683,"USURPAÇÃO DE ÁGUAS (ART. 161, § 1º, I)"
9633,9634,9674,9684,NULL,9684,"ESBULHO POSSESSÓRIO (ART. 161, § 1º, II)"
9633,9634,9674,9685,NULL,9685,"DANO (ART. 163)"
9633,9634,9674,9686,NULL,9686,"INTRODUÇÃO OU ABANDONO DE ANIMAIS EM PROPRIEDADE ALHEIA (ART. 164)"
9633,9634,9674,9687,NULL,9687,"DANO EM COISA DE VALOR ARTÍSTICO, ARQUEOLÓGICO OU HISTÓRICO (ART. 165)"
9633,9634,9674,9688,NULL,9688,"ALTERAÇÃO DE LOCAL ESPECIALMENTE PROTEGIDO (ART. 166)"
9633,9634,9674,9689,NULL,9689,"APROPRIAÇÃO INDÉBITA PREVIDENCIÁRIA (ART. 168-A E LEI 8.212/91)"
9633,9634,9674,9690,NULL,9690,"ESTELIONATO"
9633,9634,9674,9691,NULL,9691,"ESTELIONATO MAJORADO (ART. 171, § 3º)"
9633,9634,9674,9692,NULL,9692,"OUTRAS FRAUDES"
9633,9634,9674,9693,NULL,9693,"FRAUDE À EXECUÇÃO (ART. 179)"
9633,9634,9674,9694,NULL,9694,"RECEPTAÇÃO"
9633,9634,9674,9695,NULL,9695,"APROPRIAÇÃO INDÉBITA (ART. 168, CAPUT)"
9633,9634,9674,9696,NULL,9696,"APROPRIAÇÃO DE COISA HAVIDA POR ERRO, CASO FORTUITO OU FORÇA DA NATUREZA (ART.169)"
9633,9634,9674,9697,NULL,9697,"FURTO PRIVILEGIADO"
9633,9634,9674,9698,NULL,9698,"FURTO DE VEÍCULO AUTOMOTOR A SER TRANSPORTADO PARA OUTRO ESTADO OU EXTERIOR"
9633,9634,9674,9699,NULL,9699,"ROUBO MAJORADO"
9633,9634,9674,9700,NULL,9700,"LATROCÍNIO"
9633,9634,9674,9701,NULL,9701,"EXTORSÃO MEDIANTE SEQÜESTRO SEGUIDA DE MORTE"
9633,9634,9674,9702,NULL,9702,"EXTORSÃO MEDIANTE SEQUESTRO SEGUIDA DE LESÃO CORPORAL GRAVE"
9633,9634,9674,9703,NULL,9703,"SUPRESSÃO OU ALTERAÇÃO DE MARCA EM ANIMAIS"
9633,9634,9674,9704,NULL,9704,"DANO QUALIFICADO"
9633,9634,9674,9705,NULL,9705,"APROPRIAÇÃO DE TESOURO"
9633,9634,9674,9706,NULL,9706,"APROPRIAÇÃO DE COISA ACHADA"
9633,9634,9674,9707,NULL,9707,"DISPOSIÇÃO DE COISA ALHEIA COMO PRÓPRIA"
9633,9634,9674,9708,NULL,9708,"ALIENAÇÃO OU ONERAÇÃO FRAUDULENTA DE COISA PRÓPRIA"
9633,9634,9674,9709,NULL,9709,"DEFRAUDAÇÃO DE PENHOR"
9633,9634,9674,9710,NULL,9710,"FRAUDE NA ENTREGA DE COISA"
9633,9634,9674,9711,NULL,9711,"FRAUDE PARA RECEBIMENTO DE INDENIZAÇÃO OU VALOR DE SEGURO"
9633,9634,9674,9712,NULL,9712,"FRAUDE NO PAGAMENTO POR MEIO DE CHEQUE"
9633,9634,9674,9713,NULL,9713,"DUPLICATA SIMULADA"
9633,9634,9674,9714,NULL,9714,"ABUSO DE INCAPAZES"
9633,9634,9674,9715,NULL,9715,"INDUZIMENTO À ESPECULAÇÃO"
9633,9634,9674,9716,NULL,9716,"FRAUDE NO COMÉRCIO"
9633,9634,9674,9717,NULL,9717,"FRAUDES E ABUSOS NA FUNDAÇÃO OU ADMINISTRAÇÃO DE SOCIEDADE POR AÇÕES"
9633,9634,9674,9718,NULL,9718,"EMISSÃO IRREGULAR DE CONHECIMENTO DE DEPÓSITO OU ""WARRANT"""
9633,9634,9674,9719,NULL,9719,"RECEPTAÇÃO QUALIFICADA"
9633,9634,9674,11960,NULL,11960,"RECEPTAÇÃO CULPOSA"
9633,9634,9674,12009,NULL,12009,"ROUBO QUALIFICADO"
9633,9634,9674,14693,NULL,14693,"ESTELIONATO CONTRA IDOSO (ART. 171, § 4º)"
9633,9634,9674,14700,NULL,14700,"DANO QUALIFICADO CONTRA A ADMINISTRAÇÃO PÚBLICA (ART. 163, PARÁGRAFO ÚNICO, III)"
9633,9634,9674,15411,NULL,15411,"FRAUDES EM OPERAÇÕES COM ATIVOS VIRTUAIS, VALORES MOBILIÁRIOS OU ATIVOS FINANCEIROS (ART. 171-A)"
9633,9634,9674,NULL,NULL,9674,"CONTRA O PATRIMÔNIO"
9633,9634,9720,9721,NULL,9721,"VIOLAÇÃO DE DIREITO AUTORAL"
9633,9634,9720,NULL,NULL,9720,"CONTRA A PROPRIEDADE INTELECTUAL"
9633,9634,9722,9723,NULL,9723,"ATENTADO CONTRA A LIBERDADE DE TRABALHO (ART. 197)"
9633,9634,9722,9724,NULL,9724,"ATENTADO CONTRA A LIBERDADE DE CONTRATO DE TRABALHO E BOICOTAGEM VIOLENTA (ART. 198)"
9633,9634,9722,9725,NULL,9725,"ATENTADO CONTRA A LIBERDADE DE ASSOCIAÇÃO (ART. 199)"
9633,9634,9722,9726,NULL,9726,"PARALISAÇÃO DE TRABALHO, SEGUIDA DE VIOLÊNCIA OU PERTURBAÇÃO DA ORDEM (ART. 200)"
9633,9634,9722,9727,NULL,9727,"PARALISAÇÃO DE TRABALHO DE INTERESSE COLETIVO (ART. 201)"
9633,9634,9722,9728,NULL,9728,"INVASÃO DE ESTABELECIMENTO INDUSTRIAL, COMERCIAL OU AGRÍCOLA. SABOTAGEM (ART. 202)"
9633,9634,9722,9729,NULL,9729,"FRUSTRAÇÃO DE DIREITOS ASSEGURADOS POR LEI TRABALHISTA (ART. 203)"
9633,9634,9722,9730,NULL,9730,"EXERCÍCIO DE ATIVIDADE COM INFRAÇÃO DE DECISÃO ADMINISTRATIVA (ART. 205)"
9633,9634,9722,9731,NULL,9731,"ALICIAMENTO PARA FINS DE EMIGRAÇÃO (ART. 206)"
9633,9634,9722,9732,NULL,9732,"ALICIAMENTO DE TRABALHADORES DE UM LOCAL PARA OUTRO DO TERRITÓRIO NACIONAL (ART. 207)"
9633,9634,9722,9733,NULL,9733,"FRUSTRAÇÃO DE LEI SOBRE A NACIONALIZAÇÃO DO TRABALHO (ART. 204)"
9633,9634,9722,NULL,NULL,9722,"CONTRA A ORGANIZAÇÃO DO TRABALHO"
9633,9634,9734,9735,NULL,9735,"DESTRUIÇÃO / SUBRAÇÃO / OCULTAÇÃO DE CADÁVER"
9633,9634,9734,9736,NULL,9736,"IMPEDIMENTO OU PERTURBAÇÃO DE CERIMÔNIA FUNERÁRIA (ART. 209)"
9633,9634,9734,9737,NULL,9737,"VILIPÊNDIO A CADÁVER"
9633,9634,9734,9738,NULL,9738,"VIOLAÇÃO A SEPULTURA (ART. 210)"
9633,9634,9734,9739,NULL,9739,"ULTRAJE / IMPEDIMENTO OU PERTURBAÇÃO DE CULTO RELIGIOSO"
9633,9634,9734,NULL,NULL,9734,"CONTRA O SENTIMENTO RELIGIOSO E CONTRA O RESPEITO AOS MORTOS"
9633,9634,9740,9741,NULL,9741,"TRÁFICO INTERNACIONAL DE PESSOA PARA FIM DE EXPLORAÇÃO SEXUAL"
9633,9634,9740,9742,NULL,9742,"ESTUPRO"
9633,9634,9740,9743,NULL,9743,"ATENTADO VIOLENTO AO PUDOR"
9633,9634,9740,9744,NULL,9744,"ATENTADO AO PUDOR MEDIANTE FRAUDE"
9633,9634,9740,9745,NULL,9745,"CORRUPÇÃO DE MENORES"
9633,9634,9740,9746,NULL,9746,"ULTRAJE PÚBLICO AO PUDOR (ATO/ESCRITO OBSCENO)"
9633,9634,9740,9747,NULL,9747,"MEDIAÇÃO PARA SERVIR A LASCÍVIA DE OUTREM"
9633,9634,9740,9748,NULL,9748,"POSSE SEXUAL MEDIANTE FRAUDE"
9633,9634,9740,9749,NULL,9749,"ASSÉDIO SEXUAL"
9633,9634,9740,9750,NULL,9750,"FAVORECIMENTO DA PROSTITUIÇÃO"
9633,9634,9740,9751,NULL,9751,"CASA DE PROSTITUIÇÃO"
9633,9634,9740,9752,NULL,9752,"RUFIANISMO"
9633,9634,9740,9753,NULL,9753,"TRÁFICO INTERNACIONAL DE PESSOAS"
9633,9634,9740,9754,NULL,9754,"TRÁFICO INTERNO DE PESSOAS"
9633,9634,9740,11456,NULL,11456,"ESTUPRO DE VULNERÁVEL"
9633,9634,9740,11457,NULL,11457,"FAVORECIMENTO DE PROSTITUIÇÃO OU OUTRA FORMA DE EXPLORAÇÃO SEXUAL"
9633,9634,9740,11458,NULL,11458,"FAVORECIMENTO DE PROSTITUIÇÃO OU OUTRA FORMA DE EXPLORAÇÃO SEXUAL DE VULNERÁVEL"
9633,9634,9740,11459,NULL,11459,"SATISFAÇÃO DE LASCÍVIA MEDIANTE PRESENÇA DE CRIANÇA OU ADOLESCENTE"
9633,9634,9740,11460,NULL,11460,"TRÁFICO INTERNO DE PESSOA PARA FIM DE EXPLORAÇÃO SEXUAL"
9633,9634,9740,11461,NULL,11461,"VIOLAÇÃO SEXUAL MEDIANTE FRAUDE"
9633,9634,9740,12384,NULL,12384,"IMPORTUNAÇÃO SEXUAL"
9633,9634,9740,12385,NULL,12385,"DIVULGAÇÃO DE CENA DE ESTUPRO, SEXO OU PORNOGRAFIA"
9633,9634,9740,NULL,NULL,9740,"CONTRA A DIGNIDADE SEXUAL"
9633,9634,9755,9756,9757,9757,"ABANDONO MATERIAL"
9633,9634,9755,9756,9758,9758,"ABANDONO INTELECTUAL"
9633,9634,9755,9756,9759,9759,"ENTREGA DE FILHO MENOR A PESSOA INIDÔNEA"
9633,9634,9755,9756,NULL,9756,"CRIMES CONTRA A ASSISTÊNCIA FAMILIAR"
9633,9634,9755,9760,9761,9761,"BIGAMIA"
9633,9634,9755,9760,9762,9762,"CONHECIMENTO PRÉVIO DE IMPEDIMENTO"
9633,9634,9755,9760,9763,9763,"INDUZIMENTO A ERRO ESSENCIAL E OCULTAÇÃO DE IMPEDIMENTO"
9633,9634,9755,9760,9764,9764,"SIMULAÇÃO DE CASAMENTO"
9633,9634,9755,9760,9765,9765,"SIMULAÇÃO DE AUTORIDADE PARA CELEBRAÇÃO DE CASAMENTO"
9633,9634,9755,9760,NULL,9760,"CRIMES CONTRA O CASAMENTO"
9633,9634,9755,9766,9767,9767,"PARTO SUPOSTO (ART. 242)"
9633,9634,9755,9766,9768,9768,"REGISTRO DE NASCIMENTO INEXISTENTE (ART. 241)"
9633,9634,9755,9766,9769,9769,"SONEGAÇÃO DO ESTADO DE FILIAÇÃO (ART. 243)"
9633,9634,9755,9766,NULL,9766,"CRIMES CONTRA O ESTADO DE FILIAÇÃO"
9633,9634,9755,9770,9771,9771,"INDUZIMENTO A FUGA, ENTREGA ARBITRÁRIA OU SONEGAÇÃO DE INCAPAZES (ART. 248)"
9633,9634,9755,9770,9772,9772,"SUBTRAÇÃO DE INCAPAZES (ART. 249)"
9633,9634,9755,9770,NULL,9770,"CRIME CONTRA O PÁTRIO-PODER E TUTELA"
9633,9634,9755,NULL,NULL,9755,"CONTRA A FAMÍLIA"
9633,9634,9773,9774,NULL,9774,"INCÊNDIO"
9633,9634,9773,9775,NULL,9775,"EXPLOSÃO"
9633,9634,9773,9776,NULL,9776,"USO DE GÁS TÓXICO OU ASFIXIANTE"
9633,9634,9773,9777,NULL,9777,"INUNDAÇÃO / PERIGO DE INUNDAÇÃO"
9633,9634,9773,9778,NULL,9778,"DESABAMENTO OU DESMORONAMENTO (ART. 256)"
9633,9634,9773,9779,NULL,9779,"SUBTRAÇÃO, OCULTAÇÃO OU INUTILIZAÇÃO DE MATERIAL DE SALVAMENTO (ART. 257)"
9633,9634,9773,9780,NULL,9780,"DIFUSÃO DE DOENÇA OU PRAGA (ART. 259)"
9633,9634,9773,9781,NULL,9781,"DESASTRE FERROVIÁRIO / PERIGO DE DESASTRE FERROVIÁRIO"
9633,9634,9773,9782,NULL,9782,"ATENTADO CONTRA A SEGURANÇA DE TRANSPORTE PÚBLICO"
9633,9634,9773,9783,NULL,9783,"ARREMESSO DE PROJÉTIL"
9633,9634,9773,9784,NULL,9784,"ATENTADO CONTRA A SEGURANÇA DE SERVIÇOS DE UTILIDADE PÚBLICA (ART. 265)"
9633,9634,9773,9785,NULL,9785,"INTERRUPÇÃO /PERTURBAÇÃO DE SERVIÇOS TELEGRÁFICOS/TELEFÔNICOS (ART. 266)"
9633,9634,9773,9786,NULL,9786,"EPIDEMIA (ART. 267)"
9633,9634,9773,9787,NULL,9787,"EMPREGO DE PROCESSO PROIBIDO/SUBSTÂNCIA NÃO PERMITIDA"
9633,9634,9773,9788,NULL,9788,"INVÓLUCRO OU RECIPIENTE COM FALSA INDICAÇÃO (ART. 275)"
9633,9634,9773,9789,NULL,9789,"FALSIFICAÇÃO / CORRUPÇÃO / ADULTERAÇÃO / ALTERAÇÃO DE PRODUTO DESTINADO A FINS TERAPÊUTICOS OU MEDICINAIS"
9633,9634,9773,9790,NULL,9790,"EXERCÍCIO ILEGAL DA MEDICINA, ARTE DENTÁRIA OU FARMACÊUTICA (ART. 282)"
9633,9634,9773,9791,NULL,9791,"CHARLATANISMO (ART. 283)"
9633,9634,9773,9792,NULL,9792,"CORRUPÇÃO OU POLUIÇÃO DE ÁGUA POTÁVEL (ART. 271)"
9633,9634,9773,9793,NULL,9793,"CURANDEIRISMO (ART. 284)"
9633,9634,9773,9794,NULL,9794,"ENVENENAMENTO DE ÁGUA POTÁVEL / SUBSTÂNCIA ALIMENTÍCIA OU MEDICINAL (ART. 270)"
9633,9634,9773,9795,NULL,9795,"FALSIFICAÇÃO / CORRUPÇÃO / ADULTERAÇÃO / ALTERAÇÃO DE SUBSTÂNCIA OU PRODUTOS ALIMENTÍCIOS"
9633,9634,9773,9796,NULL,9796,"INFRAÇÃO DE MEDIDA SANITÁRIA PREVENTIVA (ART. 268)"
9633,9634,9773,9797,NULL,9797,"OMISSÃO DE NOTIFICAÇÃO DE DOENÇA (ART. 269)"
9633,9634,9773,9798,NULL,9798,"OUTRAS SUBSTÂNCIAS NOCIVAS A SAÚDE PÚBLICA (ART. 278)"
9633,9634,9773,9799,NULL,9799,"SUBSTÂNCIA DESTINADA À FALSIFICAÇÃO (ART. 277)"
9633,9634,9773,9800,NULL,9800,"FABRICO / FORNECIMENTO / AQUISIÇÃO / POSSE OU TRANSPORTE DE EXPLOSIVOS OU GÁS TÓXICO OU ASFIXIANTE"
9633,9634,9773,9801,NULL,9801,"VENDA DE PRODUTOS OU SUBSTÂNCIA NAS CONDIÇÕES DOS ARTIGOS 274 E 275"
9633,9634,9773,9802,NULL,9802,"MEDICAMENTO EM DESACORDO COM RECEITA MÉDICA"
9633,9634,9773,11962,NULL,11962,"INCÊNDIO CULPOSO"
9633,9634,9773,11964,NULL,11964,"EXPLOSÃO CULPOSA"
9633,9634,9773,11965,NULL,11965,"USO CULPOSO DE GÁS TÓXICO OU ASFIXIANTE"
9633,9634,9773,11968,NULL,11968,"INUNDAÇÃO CULPOSA"
9633,9634,9773,11970,NULL,11970,"DESABAMENTO OU DESMORONAMENTO CULPOSO"
9633,9634,9773,11971,NULL,11971,"DIFUSÃO CULPOSA DE DOENÇA OU PRAGA"
9633,9634,9773,11973,NULL,11973,"DESASTRE FERROVIÁRIO CULPOSO"
9633,9634,9773,NULL,NULL,9773,"CONTRA A INCOLUMIDADE PÚBLICA"
9633,9634,9803,9804,NULL,9804,"QUADRILHA OU BANDO (ART. 288)"
9633,9634,9803,9805,NULL,9805,"INCITAÇÃO AO CRIME"
9633,9634,9803,9806,NULL,9806,"APOLOGIA DE CRIME OU CRIMINOSO"
9633,9634,9803,14687,NULL,14687,"ASSOCIAÇÃO CRIMINOSA (ART. 288)"
9633,9634,9803,14688,NULL,14688,"CONSTITUIÇÃO DE MILÍCIA PRIVADA (ART. 288-A)"
9633,9634,9803,NULL,NULL,9803,"CONTRA A PAZ PÚBLICA"
9633,9634,9807,9808,NULL,9808,"MOEDA FALSA / ASSIMILADOS"
9633,9634,9807,9809,NULL,9809,"PETRECHOS PARA FALSIFICAÇÃO DE MOEDA (ART. 291)"
9633,9634,9807,9810,NULL,9810,"EMISSÃO DE TÍTULO AO PORTADOR SEM PERMISSÃO LEGAL (ART. 292)"
9633,9634,9807,9811,NULL,9811,"FALSIFICAÇÃO DE PAPÉIS PÚBLICOS (ART. 293)"
9633,9634,9807,9812,NULL,9812,"FALSIFICAÇÃO DO SELO OU SINAL PÚBLICO (ART. 296)"
9633,9634,9807,9813,NULL,9813,"FALSIFICAÇÃO DE DOCUMENTO PÚBLICO"
9633,9634,9807,9814,NULL,9814,"FALSIFICAÇÃO DE DOCUMENTO PARTICULAR (ART. 298)"
9633,9634,9807,9815,NULL,9815,"FALSIDADE IDEOLÓGICA (ART. 299)"
9633,9634,9807,9816,NULL,9816,"FALSO RECONHECIMENTO DE FIRMA OU LETRA (ART. 300)"
9633,9634,9807,9817,NULL,9817,"CERTIDÃO OU ATESTADO IDEOLOGICAMENTE FALSO (ART. 301, CAPUT)"
9633,9634,9807,9818,NULL,9818,"FALSIDADE MATERIAL DE ATESTADO OU CERTIDÃO (ART. 301, § 1º)"
9633,9634,9807,9819,NULL,9819,"FALSIDADE DE ATESTADO MÉDICO (ART. 302)"
9633,9634,9807,9820,NULL,9820,"REPRODUÇÃO OU ADULTERAÇÃO DE SELO OU PEÇA FILATÉLICA (ART. 303)"
9633,9634,9807,9821,NULL,9821,"USO DE DOCUMENTO FALSO (ART. 304)"
9633,9634,9807,9822,NULL,9822,"SUPRESSÃO DE DOCUMENTO (ART. 305)"
9633,9634,9807,9823,NULL,9823,"FALSIFICAÇÃO DO SINAL EMPREGADO NO CONTRASTE DE METAL PRECIOSO OU NA FISCALIZAÇÃO ALFANDEGÁRIA, OU PARA OUTROS FINS (ART. 306)"
9633,9634,9807,9824,NULL,9824,"FALSA IDENTIDADE"
9633,9634,9807,9825,NULL,9825,"FRAUDE DE LEI SOBRE ESTRANGEIROS"
9633,9634,9807,9826,NULL,9826,"PETRECHOS DE FALSIFICAÇÃO DE PAPÉIS PÚBLICOS"
9633,9634,9807,9827,NULL,9827,"ADULTERAÇÃO DE SINAL IDENTIFICADOR DE VEÍCULO AUTOMOTOR"
9633,9634,9807,NULL,NULL,9807,"CONTRA A FÉ PÚBLICA"
9633,9634,9828,9829,NULL,9829,"PECULATO (ART. 312, CAPUT E § 1º)"
9633,9634,9828,9830,NULL,9830,"PECULATO MEDIANTE ERRO DE OUTREM (ART. 313)"
9633,9634,9828,9831,NULL,9831,"EXTRAVIO, SONEGAÇÃO OU INUTILIZAÇÃO DE LIVRO OU DOCUMENTO (ART. 314)"
9633,9634,9828,9832,NULL,9832,"EMPREGO IRREGULAR DE VERBAS OU RENDAS PÚBLICAS (ART. 315)"
9633,9634,9828,9833,NULL,9833,"CONCUSSÃO (ART. 316, CAPUT)"
9633,9634,9828,9834,NULL,9834,"EXCESSO DE EXAÇÃO (ART. 316, §§ 1º E 2º)"
9633,9634,9828,9835,NULL,9835,"CORRUPÇÃO PASSIVA (ART. 317)"
9633,9634,9828,9836,NULL,9836,"FACILITAÇÃO DE CONTRABANDO OU DESCAMINHO (ART. 318)"
9633,9634,9828,9837,NULL,9837,"PREVARICAÇÃO"
9633,9634,9828,9838,NULL,9838,"CONDESCENDÊNCIA CRIMINOSA (ART. 320)"
9633,9634,9828,9839,NULL,9839,"ADVOCACIA ADMINISTRATIVA (ART. 321)"
9633,9634,9828,9840,NULL,9840,"VIOLÊNCIA ARBITRÁRIA (ART. 322)"
9633,9634,9828,9841,NULL,9841,"ABANDONO DE FUNÇÃO (ART. 323)"
9633,9634,9828,9842,NULL,9842,"EXERCÍCIO FUNCIONAL ILEGALMENTE ANTECIPADO OU PROLONGADO (ART. 324)"
9633,9634,9828,9843,NULL,9843,"VIOLAÇÃO DO SIGILO FUNCIONAL (ART. 325)"
9633,9634,9828,9844,NULL,9844,"VIOLAÇÃO DO SIGILO DE PROPOSTA DE CONCORRÊNCIA (ART. 326)"
9633,9634,9828,9845,NULL,9845,"INSERÇÃO DE DADOS FALSOS EM SISTEMA DE INFORMAÇÕES (ART. 313-A)"
9633,9634,9828,9846,NULL,9846,"MODIFICAÇÃO OU ALTERAÇÃO NÃO AUTORIZADA DE SISTEMA DE INFORMAÇÕES (ART. 313-B)"
9633,9634,9828,NULL,NULL,9828,"PRATICADOS POR FUNCIONÁRIOS PÚBLICOS CONTRA A ADMINISTRAÇÃO EM GERAL"
9633,9634,9847,9848,9849,9849,"CONTRA PATENTE DE INVENÇÃO"
9633,9634,9847,9848,9850,9850,"CONTRA OS DESENHOS INDUSTRIAIS"
9633,9634,9847,9848,9851,9851,"CONTRA AS MARCAS"
9633,9634,9847,9848,9852,9852,"COMETIDOS POR MEIO DE MARCA, TÍTULO DE ESTABELECIMENTO E SINAL DE PROPAGANDA"
9633,9634,9847,9848,9853,9853,"CONTRA INDICAÇÕES GEOGRÁFICAS E DEMAIS INDICAÇÕES"
9633,9634,9847,9848,9854,9854,"DE CONCORRÊNCIA DESLEAL"
9633,9634,9847,9848,NULL,9848,"CONTRA A PROPRIEDADE INDUSTRIAL"
9633,9634,9847,9855,NULL,9855,"DE RESPONSABILIDADE"
9633,9634,9847,9856,NULL,9856,"CONTRA A ECONOMIA POPULAR"
9633,9634,9847,9857,NULL,9857,"DE ABUSO DE AUTORIDADE (LEI 4.898/1965)"
9633,9634,9847,9858,9859,9859,"TRÁFICO DE DROGAS E CONDUTAS AFINS"
9633,9634,9847,9858,9860,9860,"POSSE DE DROGAS PARA CONSUMO PESSOAL"
9633,9634,9847,9858,9861,9861,"FABRICAÇÃO DE OBJETO DESTINADO A PRODUÇÃO DE DROGAS E CONDUTAS AFINS"
9633,9634,9847,9858,9862,9862,"INDUÇÃO, INSTIGAÇÃO OU AUXÍLIO AO USO DE DROGAS"
9633,9634,9847,9858,9863,9863,"OFERECIMENTO DE DROGAS PARA CONSUMO CONJUNTO"
9633,9634,9847,9858,9864,9864,"ASSOCIAÇÃO PARA A PRODUÇÃO E TRÁFICO E CONDUTAS AFINS"
9633,9634,9847,9858,9865,9865,"FINANCIAMENTO OU CUSTEIO DE PRODUÇÃO OU TRÁFICO DE DROGAS"
9633,9634,9847,9858,9866,9866,"COLABORAÇÃO COM GRUPO, ORGANIZAÇÃO OU ASSOCIAÇÃO DESTINADOS À PRODUÇÃO OU TRÁFICO DE DROGAS"
9633,9634,9847,9858,9867,9867,"PRESCRIÇÃO CULPOSA DE DROGAS"
9633,9634,9847,9858,9868,9868,"CONDUÇÃO DE EMBARCAÇÃO OU AERONAVE SOB EFEITO DE DROGAS"
9633,9634,9847,9858,NULL,9858,"DE TRÁFICO ILÍCITO E USO INDEVIDO DE DROGAS"
9633,9634,9847,9869,NULL,9869,"RESPONSABILIDADE CRIMINAL POR DANOS NUCLEARES"
